,id,location,created_at,username,,following,followers,retweetcount,favorite,text
4432,1.57E+18,southern maine ,9/26/22 20:27,PingreestanME,,276,285,1,0,There is no other race this year that makes all corners of ET go batshit crazy quite like the PA senate race
4433,1.57E+18,florida,9/26/22 20:27,islandlife2014,,3979,3070,129,0,"EXPAND THE SENATE. @JohnFetterman PA (D) Candidate for the U.S. Senate #VoteForFettermanPA 
#wtpBLUE #DemVoice1 #FreshResists 

    â€œHealthcare workers need to be paid &amp; respected like the heroes they are. I was honored to walk alongside you. 
The Union Way of Life forever ðŸ’¯â€JF https://t.co/u18okihnoM"
4434,1.57E+18,"st. augustine, florida, usa",9/26/22 20:26,Debbie_in_SC_FL,,9841,9140,129,0,"EXPAND THE SENATE. @JohnFetterman PA (D) Candidate for the U.S. Senate #VoteForFettermanPA 
#wtpBLUE #DemVoice1 #FreshResists 

    â€œHealthcare workers need to be paid &amp; respected like the heroes they are. I was honored to walk alongside you. 
The Union Way of Life forever ðŸ’¯â€JF https://t.co/u18okihnoM"
4435,1.57E+18,,9/26/22 20:25,JayAtarah,,646,663,1,10,There is no other race this year that makes all corners of ET go batshit crazy quite like the PA senate race
4436,1.57E+18,usa,9/26/22 20:24,nothankyou01,,5139,4899,1874,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY"
4437,1.57E+18,"largo, florida, usa",9/26/22 20:23,Ripper77Jack,,5304,4857,61,0,"Vote for Democracy in 2022 ðŸ—³ðŸ’™...
These Candidates need You to support them. 
Senate Races that are close &amp; could be possible toss ups. Follow if not &amp; Retweet. 
@SenatorWarnock-GA
@SenMarkKelly-AZ
@SenCortezMasto-NV
@JohnFetterman-PA
@theotherMandela-WI
@SenatorHassan-NH"
4438,1.57E+18,,9/26/22 20:23,JacquelyneHowa7,,8394,8374,31,0,"â­Flippable Five! US Senate 
@TimRyan(OH) 
@JohnFetterman (PA)
@CheriBeasleyNC(NC) 
@valdemings(FL) 
@TheOtherMandela (WI)
All have tried &amp; proven professional records. Theyâ€™re the BEST for America. 

Out-of-starters can help â¬‡ï¸
https://t.co/mwEvx3uRYw
#DemVoice1 #ONEV1 #BlueDot https://t.co/8nbGe2WQp8"
4439,1.57E+18,"ocean pines, md",9/26/22 20:23,daviddeutsch610,,763,323,0,0,"Newt:  why would Oz, an NJ resident , run for Senate in PA? https://t.co/wL7gqYc25t"
4440,1.57E+18,united states,9/26/22 20:22,palomacreative,,15557,16589,3,7,"@mmpadellan One more reason for all to understand , we must VOTE to win more than 2020 !
We need MORE than 2 freaking seats on the Senate ! 
Val Demings FL TimRyan OH Fetterman PA Warnock GA Mike Franken Iowa Booker Ky Mandela WI Mark Kelly AZ Catherine Cortez NV Maggie Hassan NH ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ’™ðŸ—³ https://t.co/WVH3qUvM57"
4441,1.57E+18,,9/26/22 20:21,JohnisfromPA,,470,357,0,0,@newtgingrich Why would a has been scumbag cracker politician from Georgia care about the PA Senate race?
4442,1.57E+18,the get high desert ðÿ„ðÿœ ,9/26/22 20:20,NinaWood111,,3803,3180,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4443,1.57E+18,,9/26/22 20:20,lizzzyk66,,4999,3838,22,0,"#PA 

âœ”ï¸Make sure you are registered to vote! 

âœ”ï¸Last day to register: Oct 24! 

âœ”ï¸Elect @JohnFetterman to senate 
&amp; @JoshShapiroPA for Gov! 

#ONEV1 #Dems4USA https://t.co/Fj94OwCQPE https://t.co/r5CyyZKLaw"
4444,1.57E+18,sacramento,9/26/22 20:20,kris417,,5000,1521,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4445,1.57E+18,"tampa, fl/abu dhabi/israel ",9/26/22 20:19,Israelidude1,,1804,226,0,1,"@MWPolitics101 @NickyScatz Oz doesn't need to a single poll in order to win the election, he just needs the PA Senate polls with in 2% in the aggregate."
4446,1.57E+18," smalltown , pa",9/26/22 20:18,justin_sweitzer,,4782,3861,1,3,"Another day, another endorsement in PA's U.S. Senate race. Today, Dr. Oz picked up an endorsement from the Philadelphia Fraternal Order of Police. 

You can track all the endorsements in the state's U.S. Senate race right here, via @CityAndStatePA: https://t.co/QJ5tM9ZBpy"
4447,1.57E+18,san diego california,9/26/22 20:17,EdwardHiguera74,,1011,854,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
4448,1.57E+18,,9/26/22 20:17,marianapeba,,93,32,0,0,"@ProjectLincoln @GOP @reedgalen Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
4449,1.57E+18,,9/26/22 20:17,marianapeba,,93,32,0,1,"@ProjectLincoln @TheRickWilson @katiephangshow Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
4450,1.57E+18,georgia,9/26/22 20:17,EthanResists,,7387,19220,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
4451,1.57E+18,,9/26/22 20:16,marianapeba,,93,32,1,1,"@PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
4452,1.57E+18,,9/26/22 20:16,mariasen4059,,401,526,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4453,1.57E+18,,9/26/22 20:16,valerina122,,4992,4480,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
4454,1.57E+18,"pennsylvania, usa",9/26/22 20:16,Jackpotjackie22,,2288,2092,1874,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY"
4455,1.57E+18,wa,9/26/22 20:15,zsa4_zsa,,2893,810,22,0,"#PA 

âœ”ï¸Make sure you are registered to vote! 

âœ”ï¸Last day to register: Oct 24! 

âœ”ï¸Elect @JohnFetterman to senate 
&amp; @JoshShapiroPA for Gov! 

#ONEV1 #Dems4USA https://t.co/Fj94OwCQPE https://t.co/r5CyyZKLaw"
4456,1.57E+18,"north carolina, usa",9/26/22 20:15,lanita_darden,,4964,3964,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
4457,1.57E+18,"lehigh valley, pa.",9/26/22 20:15,SarahCassi,,2700,1684,6,0,"The Fraternal Order of Police Lodge 5 is splitting its ticket by endorsing the GOP nominee in Pennsylvania's U.S. Senate race and Democrat Josh Shapiro in the gubernatorial election.
https://t.co/MB6hETYoKl"
4458,1.57E+18,philly,9/26/22 20:13,birdsszn_22,,924,749,5,0,"Lots of tv ads for the PA senate race but what would really help me is a debate between @JohnFetterman and @DrOz . Also, is Braddock a rough city? Fetterman totes donning tattoos for murder victims of Braddock - if he was mayor of Philly he wouldnâ€™t have enough skin for that."
4459,1.57E+18,whistler british columbia,9/26/22 20:12,WhistlerLuxury,,5001,4531,22,0,"#PA 

âœ”ï¸Make sure you are registered to vote! 

âœ”ï¸Last day to register: Oct 24! 

âœ”ï¸Elect @JohnFetterman to senate 
&amp; @JoshShapiroPA for Gov! 

#ONEV1 #Dems4USA https://t.co/Fj94OwCQPE https://t.co/r5CyyZKLaw"
4460,1.57E+18,"pennsylvania, usa",9/26/22 20:12,OnTaskDemocrat,,696,565,6,0,"The Fraternal Order of Police Lodge 5 is splitting its ticket by endorsing the GOP nominee in Pennsylvania's U.S. Senate race and Democrat Josh Shapiro in the gubernatorial election.
https://t.co/MB6hETYoKl"
4461,1.57E+18,section 31,9/26/22 20:11,MrScottLads,,60303,85750,22,0,"#PA 

âœ”ï¸Make sure you are registered to vote! 

âœ”ï¸Last day to register: Oct 24! 

âœ”ï¸Elect @JohnFetterman to senate 
&amp; @JoshShapiroPA for Gov! 

#ONEV1 #Dems4USA https://t.co/Fj94OwCQPE https://t.co/r5CyyZKLaw"
4462,1.57E+18,arâ€¢alâ€¢flâ€¢moâ€¢es,9/26/22 20:11,Honesty1017,,4759,3717,8,0,@BaddCompani Support @JohnFetterman running against Oz in PA. A realistic chance at  increasing the numbers in the Senate.
4463,1.57E+18,,9/26/22 20:11,cravegravity,,547,167,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4464,1.57E+18,"illinois, usa",9/26/22 20:09,PMS_YT,,5735,5212,0,0,@SJModerate PA Senate is a pure tossup atm but Mastriano has fallen off in these past weeks.
4465,1.57E+18,,9/26/22 20:06,cheekeemonkee74,,1867,947,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
4466,1.57E+18,,9/26/22 20:06,DianeRi44667449,,128,14,0,0,Pennsylvania please donâ€™t screw the rest of us by voting this maniac in.  https://t.co/qPX0Y1aMeJ
4467,1.57E+18, bigcity ,9/26/22 20:05,skicen,,124,68,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4468,1.57E+18,atlanta,9/26/22 20:05,crewdog23,,3003,2780,0,0,I would be so proud to be Italian after hearing her. I am so ashamed to be an American with our incompetent administration. To think US congressional and Senate races are remotely close is insane. I mean PA?!  Really?! https://t.co/OxGAgylDiq
4469,1.57E+18,leading the way,9/26/22 20:05,Skycop1,,2295,3160,0,2,@SparkyBru Not good for PA. Bad for the Senate. https://t.co/rC3XMrwPa8
4470,1.57E+18,"wisconsin, usa",9/26/22 20:04,artsycarol,,11610,10566,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
4471,1.57E+18,los angeles,9/26/22 20:04,bscritic,,772,1483,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4472,1.57E+18,united states,9/26/22 20:03,jpeterse5525,,4930,5444,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4473,1.57E+18,"texas, usa",9/26/22 20:03,jocowboys87,,9171,9404,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4474,1.57E+18,,9/26/22 20:02,ESchminkey,,659,806,129,0,"EXPAND THE SENATE. @JohnFetterman PA (D) Candidate for the U.S. Senate #VoteForFettermanPA 
#wtpBLUE #DemVoice1 #FreshResists 

    â€œHealthcare workers need to be paid &amp; respected like the heroes they are. I was honored to walk alongside you. 
The Union Way of Life forever ðŸ’¯â€JF https://t.co/u18okihnoM"
4475,1.57E+18,,9/26/22 20:02,Fettermeme,,32,234,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4476,1.57E+18,philly burbs #pa06,9/26/22 20:02,BonniBK,,19938,23599,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4477,1.57E+18,"nanuet,via astoria qns,+bklyn",9/26/22 20:00,ResisterPatti,,3987,1752,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4478,1.57E+18,"virginia, usa",9/26/22 20:00,JeaWins190,,11485,10743,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4479,1.57E+18,replace with me,9/26/22 19:59,Americanist4u,,33570,30744,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4480,1.57E+18," bigcity , pa",9/26/22 19:59,LoriDEsq,,2024,2051,5,53,"Lots of tv ads for the PA senate race but what would really help me is a debate between @JohnFetterman and @DrOz . Also, is Braddock a rough city? Fetterman totes donning tattoos for murder victims of Braddock - if he was mayor of Philly he wouldnâ€™t have enough skin for that."
4481,1.57E+18,"boston, ma",9/26/22 19:58,SarahEOlson2009,,4964,5141,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4482,1.57E+18,"charlotte, nc",9/26/22 19:58,lol_rukidnme,,514,325,200,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
4483,1.57E+18,,9/26/22 19:57,cathy_sikorski,,3969,2323,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4484,1.57E+18,,9/26/22 19:56,beardsley_adam,,2700,1070,0,1,"@newtgingrich He's a fan of Nine Inch Nails and/or Johnny Cash? 

Why are you supporting a candidate for senate in PA who doesn't live in PA?"
4485,1.57E+18,"sandusky, ohio",9/26/22 19:55,JustinTaylorBE,,1155,555,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4486,1.57E+18,"salt lake city, ut",9/26/22 19:54,surfchicken16,,4997,2217,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4487,1.57E+18,"salem, or",9/26/22 19:53,MVignoles,,2305,2216,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4488,1.57E+18,,9/26/22 19:52,185_theresa,,34,21,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4489,1.57E+18,pennsylvania,9/26/22 19:51,LWVPA,,1293,2340,2,0,"If you live in the new 14th PA Senate District, join us for this event this Thursday.  This is a great chance to learn about the candidates. Thus district covers from northern Northampton Co., eastern Allentown and down to Emmaus.  Hope to see you there! https://t.co/L8khwtfGw8"
4490,1.57E+18,,9/26/22 19:50,MKordunov,,38,53,0,7,@NickyScatz u also have this too @NickyScatz https://t.co/8AqLpoYHoW
4491,1.57E+18,"missouri, usa",9/26/22 19:42,SSchmadkins,,818,461,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4492,1.57E+18,ðÿ‡ºðÿ‡¸,9/26/22 19:42,Pinkbellly,,3547,2209,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4493,1.57E+18, bigcity ,9/26/22 19:41,SusieMadrak,,6394,5974,1,0,"@PAGOP Er...over the last 20 years PA has been under Republican legislative control for 19/20 years in the state Senate and 13/20 years in the state House, not to mention 12/20 in the Governor's seat. Maybe taken an inward look if you don't like the conditions in PA."
4494,1.57E+18,,9/26/22 19:40,MKordunov,,38,53,0,1,@tencor_7144 Here u go @tencor_7144 @JosephSzymanski @RRHElections split endorsement https://t.co/8AqLpoY9zo
4495,1.57E+18,,9/26/22 19:39,AngelaAngalcina,,1423,987,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4496,1.57E+18," smalltown  county, pennsylvania",9/26/22 19:36,hollybushbooks,,2210,2555,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4497,1.57E+18,united states,9/26/22 19:36,Momofboys26,,1559,245,0,1,@JohnFetterman https://t.co/eWVdZ3FuFp
4498,1.57E+18,,9/26/22 19:34,oldjimmymac,,1398,587,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4499,1.57E+18,pnw,9/26/22 19:34,sledbetty,,5935,5406,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4500,1.57E+18,clown world,9/26/22 19:34,ClownWorldLive,,649,133,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4501,1.57E+18,"palmer, ak",9/26/22 19:32,Cooper_RaeBlank,,698,187,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4502,1.57E+18,"pawleys island, sc",9/26/22 19:32,benjammin60,,1368,159,0,0,"@Bluedus74600612 @SharonJWright1 @thehill Tucker's not running for senate in PA as a blue collar pulled myself up from the boot straps guy, right? 

Fetterman is running as a Bernie socialist while taking 60k a year, cars, houses, and rental property from his parents. Not to mention the Harvard degree his dad bought him"
4503,1.57E+18,united states,9/26/22 19:30,Numbercruncher3,,198,354,0,0,"@kerpen If GOP takes WA Senate. I donâ€™t care what the polls in NC, GA, NV, PA and WI say GOP is taking all of them with last minute Dem money going into NH and CO to sure them up."
4504,1.57E+18,,9/26/22 19:30,dillbifilippo,,290,82,0,0,PA senate race is gonna go:
4505,1.57E+18,ðÿœšvote blue ðÿ’™all the way!!ðÿœš,9/26/22 19:29,blessedlady848,,450,404,1,0,"@santiagomayer_ @VotersTomorrow @TimRyan Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
4506,1.57E+18,san diego,9/26/22 19:28,muddyinpb,,2499,2337,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4507,1.57E+18,,9/26/22 19:26,marianapeba,,93,32,1,0,"@santiagomayer_ @VotersTomorrow @TimRyan Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
4508,1.57E+18,"redding, ca",9/26/22 19:26,JedilearnerRico,,379,202,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4509,1.57E+18,,9/26/22 19:26,marianapeba,,93,32,0,0,"@chrislhayes Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
4510,1.57E+18,,9/26/22 19:24,kimjaney_88,,181,115,0,0,@shumishums @YaniYanCruz @bongbongmarcos SANA wala siyang Senate Bill regarding climate change noh? Kaso 2016 pa yan! So isa ka lang sa BOBONG UTO UTONG INUTIL na naniniwala na wala siyang alam sa Climate Change! https://t.co/Mmqn31MYVg
4511,1.57E+18,,9/26/22 19:23,CitizenMM1,,1171,832,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4512,1.57E+18,,9/26/22 19:23,cykelly1718,,4983,4194,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4513,1.57E+18,"santa clara, ca",9/26/22 19:22,TranMariefrance,,527,90,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
4514,1.57E+18,,9/26/22 19:21,kimjaney_88,,181,115,0,0,@SEOULKlD @YaniYanCruz @bongbongmarcos Meron din siyang  Senate Bill regarding climate change eh! 2016 pa yan! SO! Isa ka lang sa BOBONG UTO UTONG INUTIL  na niniwala na wala siyang alam sa Climate Change! https://t.co/RC3an7DKVF
4515,1.57E+18,,9/26/22 19:20,artsmiller,,971,357,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceâ€¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, Newtâ€™s an idiot. https://t.co/lw0ISbQzce"
4516,1.57E+18,,9/26/22 19:19,MiniRacker,,4845,1533,1,0,"Lt. Gov. John Fetterman has touted he's working for â€œEvery county, Every voteâ€ in his run for the U.S. Senate. But some activists &amp; elected officials are worried he may not be spending enough time courting big-city voters â€” in particular, Black voters

https://t.co/2syX6oCUPe"
4517,1.57E+18,philly,9/26/22 19:18,MattyAmazing,,801,730,10,0,The only way for PA voters to make Sinema irrelevant and restore the basic rights of those who can give birth is to elect @JohnFetterman to the US Senate on #Nov8th Get Ready: https://t.co/t1xC0RZuLH https://t.co/RQ1MwZsrWW
4518,1.57E+18,"pennsylvania, usa",9/26/22 19:17,Jpetrarca724,,97,649,0,0,@fluffer09954222 @DrOz Biden and Dems control house senate and president.  Stock market getting destroyed. Inflation is out control. Food prices thru roof. Dems destroyed energy production in Pa. Canâ€™t vote democrat.
4519,1.57E+18,,9/26/22 19:17,kbodnar12,,131,18,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John Fettermanâ€™s tattoos. Itâ€™s also a sign that the GOP has no ideas to actually help people."
